User_ID,Step,Completion_Time,User_Role,Experience_Level,Completion_Status
2928,Profile Setup,2.7163862741506324,Editor,Beginner,Abandoned
2928,Feature Tour,4.607138813629564,Editor,Beginner,Completed
2928,First Task,5.415812796567404,Viewer,Intermediate,Completed
2928,Feedback,11.453830715161967,Viewer,Intermediate,Completed
2929,Signup,7.6614767319521935,Admin,Beginner,Completed
2929,First Login,2.7473772770945586,Viewer,Beginner,Abandoned
2929,Profile Setup,2.3952477655979383,Viewer,Beginner,Abandoned
2929,Feature Tour,2.318853990291348,Viewer,Advanced,Abandoned
2929,First Task,1.803046117670028,Viewer,Advanced,Abandoned
2929,Feedback,0.5763899696503284,Admin,Intermediate,Completed
2930,Signup,3.072880771242086,Viewer,Intermediate,Completed
2930,First Login,7.746446936413067,Viewer,Intermediate,Completed
2930,Profile Setup,0.14058463374254485,Viewer,Beginner,Completed
2930,Feature Tour,0.2928481899809461,Editor,Intermediate,Completed
2930,First Task,0.34759602693252895,Admin,Beginner,Completed
2930,Feedback,6.565884194024338,Editor,Intermediate,Completed
2931,Signup,0.38223480377736724,Viewer,Beginner,Abandoned
2931,First Login,2.3014384591689074,Viewer,Advanced,Completed
2931,Profile Setup,0.5581061726211825,Admin,Beginner,Completed
2931,Feature Tour,6.5883257826018955,Editor,Beginner,Completed
2931,First Task,0.9029546549480334,Editor,Advanced,Abandoned
2931,Feedback,1.5416289432601624,Viewer,Intermediate,Completed
2932,Signup,5.282352329892921,Editor,Advanced,Completed
2932,First Login,4.093675518032082,Editor,Beginner,Completed
2932,Profile Setup,2.25030421033893,Viewer,Intermediate,Completed
2932,Feature Tour,5.128958353073872,Viewer,Intermediate,Completed
2932,First Task,1.5819273099531894,Editor,Intermediate,Completed
2932,Feedback,1.6201003874942024,Viewer,Beginner,Abandoned
2933,Signup,1.3024033746826364,Admin,Intermediate,Completed
2933,First Login,0.8648532379804736,Viewer,Intermediate,Completed
2933,Profile Setup,7.626389451160518,Editor,Advanced,Completed
2933,Feature Tour,1.420871391128938,Editor,Advanced,Abandoned
2933,First Task,0.30905693802431533,Viewer,Intermediate,Abandoned
2933,Feedback,0.617881278871733,Admin,Intermediate,Completed
2934,Signup,9.11312746179201,Viewer,Advanced,Completed
2934,First Login,1.779073599556379,Admin,Advanced,Abandoned
2934,Profile Setup,1.9819622498490346,Admin,Intermediate,Completed
2934,Feature Tour,1.103330581632818,Admin,Beginner,Abandoned
2934,First Task,0.6628603306143511,Admin,Beginner,Completed
2934,Feedback,3.5367139055437087,Admin,Advanced,Completed
2935,Signup,0.09453962781398678,Admin,Beginner,Completed
2935,First Login,2.484629050944094,Editor,Beginner,Completed
2935,Profile Setup,0.0953801295902809,Admin,Beginner,Abandoned
2935,Feature Tour,1.4930766063254022,Admin,Beginner,Abandoned
2935,First Task,2.7381538897202855,Editor,Beginner,Completed
2935,Feedback,2.9383985928479133,Admin,Intermediate,Completed
2936,Signup,0.07837234307405047,Editor,Intermediate,Abandoned
2936,First Login,2.244079152100656,Admin,Beginner,Completed
2936,Profile Setup,7.06286005263673,Editor,Advanced,Completed
2936,Feature Tour,2.3015686286615047,Viewer,Beginner,Completed
2936,First Task,6.2793481164378315,Editor,Advanced,Completed
2936,Feedback,2.3060418945925,Viewer,Beginner,Completed
2937,Signup,2.7516403759338024,Editor,Intermediate,Completed
2937,First Login,4.149328093019612,Viewer,Intermediate,Completed
2937,Profile Setup,2.344515632195122,Viewer,Advanced,Abandoned
2937,Feature Tour,0.5762711911948183,Editor,Advanced,Completed
2937,First Task,0.16733806710515176,Admin,Advanced,Completed
2937,Feedback,4.681921100909566,Viewer,Beginner,Completed
2938,Signup,14.889175825425763,Editor,Beginner,Completed
2938,First Login,22.889298943069825,Viewer,Advanced,Completed
2938,Profile Setup,3.309834365354166,Editor,Advanced,Completed
2938,Feature Tour,0.9654279828292842,Viewer,Advanced,Abandoned
2938,First Task,5.177677202375084,Editor,Intermediate,Completed
2938,Feedback,4.055542179038394,Admin,Beginner,Completed
2939,Signup,1.2253640407399393,Viewer,Advanced,Abandoned
2939,First Login,10.357344064089952,Admin,Intermediate,Completed
2939,Profile Setup,6.858135653579921,Editor,Advanced,Completed
2939,Feature Tour,3.4346069224190208,Admin,Intermediate,Completed
2939,First Task,3.0982240780335433,Admin,Advanced,Completed
2939,Feedback,1.181018341414878,Editor,Intermediate,Abandoned
2940,Signup,3.041331297423099,Editor,Intermediate,Completed
2940,First Login,3.0604112969985495,Admin,Intermediate,Completed
2940,Profile Setup,0.08220153030537754,Editor,Beginner,Completed
2940,Feature Tour,0.9561907833440165,Editor,Beginner,Completed
2940,First Task,3.352171803021906,Editor,Intermediate,Completed
2940,Feedback,8.648248010213782,Admin,Beginner,Completed
2941,Signup,1.6336879095677783,Viewer,Advanced,Completed
2941,First Login,3.6974577385312473,Admin,Beginner,Completed
2941,Profile Setup,2.115310795792197,Viewer,Advanced,Completed
2941,Feature Tour,0.5535628929229955,Viewer,Intermediate,Completed
2941,First Task,5.772825076781605,Viewer,Advanced,Abandoned
2941,Feedback,9.643874457360438,Viewer,Advanced,Completed
2942,Signup,0.14854417951112914,Admin,Advanced,Abandoned
2942,First Login,6.361030936991295,Admin,Beginner,Completed
2942,Profile Setup,2.135333030347094,Admin,Advanced,Completed
2942,Feature Tour,26.34360550639324,Viewer,Advanced,Completed
2942,First Task,1.8005364229241352,Admin,Beginner,Completed
2942,Feedback,1.3638914078380338,Admin,Intermediate,Completed
2943,Signup,4.195381812120996,Viewer,Advanced,Completed
2943,First Login,9.012873619399057,Viewer,Advanced,Completed
2943,Profile Setup,1.0691779741654819,Editor,Beginner,Completed
2943,Feature Tour,2.684970924048582,Editor,Intermediate,Abandoned
2943,First Task,0.06412358505792831,Admin,Advanced,Abandoned
2943,Feedback,12.562504040263768,Admin,Intermediate,Completed
2944,Signup,0.4227533957601991,Admin,Advanced,Completed
2944,First Login,3.6042768209485736,Admin,Intermediate,Abandoned
2944,Profile Setup,3.374643246729192,Viewer,Advanced,Completed
2944,Feature Tour,2.97186152870872,Viewer,Beginner,Completed
2944,First Task,18.116784492805998,Editor,Beginner,Completed
2944,Feedback,23.221726903960658,Viewer,Beginner,Completed
2945,Signup,5.25165592682677,Viewer,Beginner,Completed
2945,First Login,0.6797818918189842,Admin,Intermediate,Completed
2945,Profile Setup,3.527820620129182,Editor,Intermediate,Completed
2945,Feature Tour,1.5073237237563422,Viewer,Intermediate,Abandoned
2945,First Task,3.6123282682079694,Viewer,Intermediate,Completed
2945,Feedback,4.213944985761909,Editor,Beginner,Completed
2946,Signup,0.09451120418015489,Admin,Advanced,Completed
2946,First Login,6.210576706755601,Admin,Intermediate,Completed
2946,Profile Setup,6.230824204644122,Admin,Advanced,Completed
2946,Feature Tour,0.2552626474214103,Viewer,Beginner,Abandoned
2946,First Task,4.222635341431621,Viewer,Intermediate,Completed
2946,Feedback,4.2008305544652025,Editor,Intermediate,Completed
2947,Signup,5.735606579799889,Viewer,Intermediate,Completed
2947,First Login,0.06251084923404722,Admin,Advanced,Abandoned
2947,Profile Setup,4.924230646219539,Admin,Beginner,Completed
2947,Feature Tour,0.5059229489824595,Viewer,Advanced,Abandoned
2947,First Task,3.5362608543650036,Viewer,Beginner,Completed
2947,Feedback,7.42115810288033,Admin,Advanced,Completed
2948,Signup,3.0094193760855625,Viewer,Intermediate,Abandoned
2948,First Login,0.6329378850686642,Viewer,Intermediate,Completed
2948,Profile Setup,4.472460136362535,Editor,Intermediate,Completed
2948,Feature Tour,2.0746466317668406,Editor,Intermediate,Abandoned
2948,First Task,0.16752731798136697,Viewer,Beginner,Abandoned
2948,Feedback,1.8360615608858768,Admin,Advanced,Abandoned
2949,Signup,6.062513411822134,Admin,Beginner,Completed
2949,First Login,3.1006902186613003,Viewer,Advanced,Abandoned
2949,Profile Setup,1.6561383571343902,Viewer,Beginner,Completed
2949,Feature Tour,0.7248353555823605,Editor,Intermediate,Abandoned
2949,First Task,3.389753497453574,Admin,Intermediate,Abandoned
2949,Feedback,2.230123436034905,Admin,Intermediate,Completed
2950,Signup,0.32544211188939487,Editor,Advanced,Completed
2950,First Login,4.588918023014798,Admin,Beginner,Completed
2950,Profile Setup,0.6666151804717899,Editor,Beginner,Completed
2950,Feature Tour,1.4144330645071577,Admin,Intermediate,Abandoned
2950,First Task,5.132571410548911,Viewer,Intermediate,Completed
2950,Feedback,10.386279867722301,Editor,Advanced,Completed
2951,Signup,7.681802797312228,Editor,Beginner,Completed
2951,First Login,0.5945576327162095,Admin,Advanced,Completed
2951,Profile Setup,2.39882095612091,Editor,Intermediate,Completed
2951,Feature Tour,7.4485116969801135,Editor,Advanced,Completed
2951,First Task,2.7007699083453196,Admin,Beginner,Completed
2951,Feedback,5.358678625652655,Viewer,Advanced,Abandoned
2952,Signup,6.654117572313492,Admin,Advanced,Completed
2952,First Login,0.07810648140825566,Admin,Advanced,Completed
2952,Profile Setup,10.60072153157613,Admin,Advanced,Completed
2952,Feature Tour,0.19147191639515912,Editor,Advanced,Abandoned
2952,First Task,0.7571602842197425,Viewer,Intermediate,Completed
2952,Feedback,6.630559078879386,Editor,Beginner,Completed
2953,Signup,10.011238172757718,Admin,Intermediate,Completed
2953,First Login,3.843122595951216,Editor,Intermediate,Completed
2953,Profile Setup,1.7057639975486123,Viewer,Advanced,Completed
2953,Feature Tour,0.4628256793057665,Admin,Beginner,Abandoned
2953,First Task,2.0995141328994986,Viewer,Beginner,Completed
2953,Feedback,0.2832450695831094,Admin,Intermediate,Abandoned
2954,Signup,1.3913635439082206,Admin,Intermediate,Completed
2954,First Login,4.693539326596943,Admin,Beginner,Completed
2954,Profile Setup,3.365538847526116,Viewer,Advanced,Abandoned
2954,Feature Tour,1.834221045311113,Admin,Intermediate,Completed
2954,First Task,1.0332411111434594,Editor,Intermediate,Completed
2954,Feedback,9.118655791582855,Admin,Beginner,Completed
2955,Signup,6.769781218722295,Admin,Advanced,Completed
2955,First Login,13.356448488725157,Admin,Advanced,Completed
2955,Profile Setup,0.9047309288816621,Editor,Advanced,Completed
2955,Feature Tour,0.20230906463081758,Editor,Advanced,Abandoned
2955,First Task,3.898205031747855,Viewer,Advanced,Completed
2955,Feedback,4.76520999595725,Admin,Beginner,Completed
2956,Signup,1.5329762970562346,Viewer,Intermediate,Abandoned
2956,First Login,4.568553269746259,Viewer,Intermediate,Completed
2956,Profile Setup,0.9945708938871157,Admin,Advanced,Completed
2956,Feature Tour,0.968195010318094,Admin,Beginner,Abandoned
2956,First Task,1.7178524015630052,Editor,Intermediate,Abandoned
2956,Feedback,2.8343919151779433,Editor,Beginner,Completed
2957,Signup,5.6885434864765205,Viewer,Advanced,Completed
2957,First Login,3.000026572465164,Admin,Advanced,Completed
2957,Profile Setup,2.0293227957076128,Viewer,Intermediate,Completed
2957,Feature Tour,1.8091915925555466,Editor,Advanced,Completed
2957,First Task,2.645814128016716,Viewer,Advanced,Completed
2957,Feedback,0.11680181838720116,Admin,Beginner,Completed
2958,Signup,5.521016523241378,Viewer,Intermediate,Completed
2958,First Login,9.325059745691274,Viewer,Advanced,Completed
2958,Profile Setup,0.5813882312457951,Admin,Beginner,Abandoned
2958,Feature Tour,0.1085433324088871,Admin,Intermediate,Abandoned
2958,First Task,3.8532007999365074,Admin,Advanced,Abandoned
2958,Feedback,1.5305763263249412,Editor,Intermediate,Completed
2959,Signup,0.6769291075957522,Viewer,Advanced,Completed
2959,First Login,2.3082134612624707,Viewer,Advanced,Completed
2959,Profile Setup,6.70769573944237,Admin,Advanced,Completed
2959,Feature Tour,1.740109568751692,Admin,Beginner,Completed
2959,First Task,4.274840050336893,Editor,Beginner,Completed
2959,Feedback,2.6855057282999164,Admin,Beginner,Completed
2960,Signup,0.6264783815816587,Editor,Advanced,Completed
2960,First Login,2.0045301761529872,Editor,Advanced,Completed
2960,Profile Setup,6.452567019180951,Editor,Intermediate,Completed
2960,Feature Tour,4.73379992038993,Admin,Beginner,Completed
2960,First Task,0.6379078108755438,Viewer,Advanced,Completed
2960,Feedback,0.8915823974564562,Admin,Intermediate,Completed
2961,Signup,0.6195378873325588,Viewer,Beginner,Abandoned
2961,First Login,2.4337645406861217,Admin,Advanced,Abandoned
2961,Profile Setup,1.0248974946274345,Editor,Beginner,Abandoned
2961,Feature Tour,1.2325618948402548,Viewer,Intermediate,Abandoned
2961,First Task,0.9355264355547259,Admin,Advanced,Completed
2961,Feedback,1.8653018230192289,Admin,Intermediate,Completed
2962,Signup,0.10239232704915502,Viewer,Intermediate,Completed
2962,First Login,2.0180748331704854,Editor,Advanced,Abandoned
2962,Profile Setup,2.562550373060137,Editor,Intermediate,Completed
2962,Feature Tour,3.8062995956240346,Viewer,Advanced,Abandoned
2962,First Task,6.161398384516246,Admin,Intermediate,Completed
2962,Feedback,4.045066348474578,Editor,Intermediate,Abandoned
2963,Signup,0.29219732637279855,Admin,Intermediate,Abandoned
2963,First Login,1.0235029310464874,Editor,Intermediate,Completed
2963,Profile Setup,7.031404985433274,Admin,Advanced,Abandoned
2963,Feature Tour,2.6914387595035154,Editor,Advanced,Abandoned
2963,First Task,8.980110745562966,Admin,Advanced,Completed
2963,Feedback,0.06610189542396303,Admin,Intermediate,Completed
2964,Signup,2.1883530656833856,Editor,Intermediate,Completed
2964,First Login,0.9479209642821067,Editor,Beginner,Abandoned
2964,Profile Setup,0.17805775988229275,Admin,Beginner,Abandoned
2964,Feature Tour,4.189014580196285,Viewer,Beginner,Completed
2964,First Task,2.802467580361715,Admin,Beginner,Completed
2964,Feedback,0.020212335532193416,Viewer,Advanced,Abandoned
2965,Signup,1.3457776160270858,Editor,Intermediate,Completed
2965,First Login,1.6759092710810186,Viewer,Beginner,Completed
2965,Profile Setup,0.5931291517384492,Admin,Advanced,Completed
2965,Feature Tour,0.8580238599505525,Editor,Intermediate,Abandoned
2965,First Task,1.3879846692819773,Editor,Advanced,Completed
2965,Feedback,1.6260163503614253,Viewer,Beginner,Completed
2966,Signup,5.44813303020381,Editor,Intermediate,Abandoned
2966,First Login,3.1473241231343208,Viewer,Beginner,Completed
2966,Profile Setup,2.4889559363612075,Admin,Intermediate,Completed
2966,Feature Tour,6.434436349552637,Editor,Beginner,Completed
2966,First Task,12.018318218089393,Admin,Intermediate,Completed
2966,Feedback,0.12677538307298242,Viewer,Beginner,Completed
2967,Signup,2.9732000968941192,Viewer,Beginner,Completed
2967,First Login,4.718070133131557,Admin,Intermediate,Completed
2967,Profile Setup,1.9177580962872276,Viewer,Beginner,Completed
2967,Feature Tour,7.400997528953949,Viewer,Advanced,Completed
2967,First Task,17.785234816328604,Admin,Intermediate,Completed
2967,Feedback,14.3611495667664,Admin,Beginner,Completed
2968,Signup,1.5461123116992648,Editor,Intermediate,Completed
2968,First Login,1.2831027658619656,Editor,Advanced,Completed
2968,Profile Setup,15.79014214183604,Admin,Advanced,Completed
2968,Feature Tour,3.0682476063588613,Editor,Advanced,Completed
2968,First Task,1.1678493541321566,Viewer,Advanced,Completed
2968,Feedback,6.1378615349132515,Editor,Advanced,Completed
2969,Signup,1.6733116447899101,Editor,Advanced,Completed
2969,First Login,1.5547328560638034,Viewer,Beginner,Completed
2969,Profile Setup,10.570125308295989,Admin,Advanced,Completed
2969,Feature Tour,0.2499165873438134,Viewer,Intermediate,Abandoned
2969,First Task,0.3327985262602273,Editor,Intermediate,Completed
2969,Feedback,1.5679844993857173,Viewer,Advanced,Completed
2970,Signup,4.669033890639364,Admin,Beginner,Completed
2970,First Login,0.6567423327300335,Editor,Beginner,Completed
2970,Profile Setup,3.189458118191906,Admin,Intermediate,Completed
2970,Feature Tour,2.076413717665501,Admin,Beginner,Abandoned
2970,First Task,9.443675931924735,Viewer,Advanced,Completed
2970,Feedback,1.3059770819977514,Admin,Intermediate,Completed
2971,Signup,8.500816983201705,Viewer,Beginner,Completed
2971,First Login,0.2701212573513568,Viewer,Advanced,Abandoned
2971,Profile Setup,5.64690217150586,Editor,Advanced,Completed
2971,Feature Tour,1.0876177620034082,Admin,Intermediate,Abandoned
2971,First Task,0.6090376035978605,Admin,Beginner,Completed
2971,Feedback,1.1555385991765696,Admin,Advanced,Abandoned
2972,Signup,1.2279851382909714,Admin,Intermediate,Completed
2972,First Login,0.9717081020441314,Admin,Intermediate,Completed
2972,Profile Setup,2.21835052937225,Viewer,Intermediate,Completed
2972,Feature Tour,5.296336446378273,Editor,Intermediate,Completed
2972,First Task,0.5801919644839264,Editor,Advanced,Abandoned
2972,Feedback,1.0146311455564914,Admin,Beginner,Completed
2973,Signup,0.050017471184068484,Viewer,Intermediate,Completed
2973,First Login,3.18991635584992,Viewer,Advanced,Completed
2973,Profile Setup,2.79872771327386,Admin,Advanced,Completed
2973,Feature Tour,0.14514176470205026,Editor,Advanced,Abandoned
2973,First Task,0.27572543095233576,Admin,Beginner,Completed
2973,Feedback,2.8040714319528828,Viewer,Beginner,Completed
2974,Signup,2.838519208012873,Admin,Beginner,Abandoned
2974,First Login,6.281282617517785,Admin,Beginner,Completed
2974,Profile Setup,9.859034104905014,Admin,Beginner,Completed
2974,Feature Tour,0.04814448554408392,Viewer,Intermediate,Completed
2974,First Task,16.969021411164647,Editor,Beginner,Completed
2974,Feedback,0.507711514591853,Admin,Intermediate,Abandoned
2975,Signup,3.284589972354051,Editor,Intermediate,Abandoned
2975,First Login,0.20852480047995592,Editor,Advanced,Abandoned
2975,Profile Setup,1.0742284607630563,Viewer,Intermediate,Abandoned
2975,Feature Tour,0.4123694427078331,Admin,Intermediate,Abandoned
2975,First Task,2.1984253066073203,Admin,Beginner,Completed
2975,Feedback,9.234736384297351,Editor,Beginner,Completed
2976,Signup,6.860358713574372,Editor,Beginner,Completed
2976,First Login,3.816223222684044,Editor,Beginner,Abandoned
2976,Profile Setup,4.753307002980415,Viewer,Beginner,Completed
2976,Feature Tour,3.1111757335674173,Viewer,Intermediate,Completed
2976,First Task,0.09612032280643724,Editor,Advanced,Abandoned
2976,Feedback,10.856540486200139,Viewer,Beginner,Abandoned
2977,Signup,4.009574726321946,Viewer,Beginner,Completed
2977,First Login,2.5790814149415047,Viewer,Beginner,Abandoned
2977,Profile Setup,1.2789095942620754,Admin,Intermediate,Abandoned
2977,Feature Tour,3.967221663298809,Viewer,Intermediate,Completed
2977,First Task,4.160950188306435,Editor,Advanced,Abandoned
2977,Feedback,0.91012463155525,Admin,Beginner,Completed
2978,Signup,1.7291878643004064,Editor,Intermediate,Completed
2978,First Login,0.22336226029348694,Viewer,Beginner,Abandoned
2978,Profile Setup,7.856278687181733,Editor,Intermediate,Completed
2978,Feature Tour,0.3202679159446937,Editor,Intermediate,Completed
2978,First Task,0.42578357978402603,Viewer,Beginner,Completed
2978,Feedback,1.7726299357731055,Editor,Intermediate,Completed
2979,Signup,3.609669668027331,Viewer,Beginner,Completed
2979,First Login,2.606693469345822,Viewer,Advanced,Completed
2979,Profile Setup,0.07525969270666222,Viewer,Beginner,Abandoned
2979,Feature Tour,4.649956221789691,Editor,Beginner,Abandoned
2979,First Task,15.274176805501353,Editor,Advanced,Completed
2979,Feedback,1.6380523542452918,Editor,Advanced,Completed
2980,Signup,6.5749988547848055,Admin,Beginner,Completed
2980,First Login,1.1517228344953498,Editor,Intermediate,Abandoned
2980,Profile Setup,1.3556110352029362,Viewer,Beginner,Completed
2980,Feature Tour,0.6946531512233802,Viewer,Advanced,Abandoned
2980,First Task,3.3780411978416613,Admin,Beginner,Completed
2980,Feedback,2.7170621100043855,Admin,Advanced,Completed
2981,Signup,1.7211162892438754,Admin,Intermediate,Completed
2981,First Login,8.238596838075305,Admin,Beginner,Completed
2981,Profile Setup,3.2837186766530344,Editor,Intermediate,Completed
2981,Feature Tour,1.0975416103966498,Editor,Advanced,Abandoned
2981,First Task,1.0491225996455598,Viewer,Beginner,Completed
2981,Feedback,3.812568421870455,Editor,Advanced,Completed
2982,Signup,1.9134525182092164,Admin,Advanced,Completed
2982,First Login,1.3992906184129352,Admin,Beginner,Abandoned
2982,Profile Setup,7.5894429200277465,Admin,Intermediate,Completed
2982,Feature Tour,7.324809625662457,Admin,Beginner,Completed
2982,First Task,1.057482947971343,Editor,Advanced,Abandoned
2982,Feedback,5.92538099357423,Viewer,Beginner,Completed
2983,Signup,14.175721819891987,Viewer,Advanced,Completed
2983,First Login,4.913078638036942,Editor,Beginner,Completed
2983,Profile Setup,0.8032511675947608,Admin,Intermediate,Completed
2983,Feature Tour,5.692620819848532,Editor,Beginner,Completed
2983,First Task,0.5541236775933555,Editor,Intermediate,Completed
2983,Feedback,3.5138275899155316,Viewer,Intermediate,Abandoned
2984,Signup,3.6351798250539877,Editor,Beginner,Completed
2984,First Login,2.431809384472018,Admin,Advanced,Completed
2984,Profile Setup,0.29347994819489065,Editor,Intermediate,Completed
2984,Feature Tour,2.396503443140166,Viewer,Intermediate,Completed
2984,First Task,11.675885852498773,Viewer,Beginner,Completed
2984,Feedback,0.015698060066885844,Viewer,Intermediate,Abandoned
2985,Signup,3.218435326021145,Editor,Advanced,Completed
2985,First Login,13.37971289329916,Admin,Intermediate,Completed
2985,Profile Setup,2.511320225870621,Admin,Advanced,Completed
2985,Feature Tour,2.794617403470781,Admin,Beginner,Completed
2985,First Task,4.3203899570232,Viewer,Beginner,Completed
2985,Feedback,3.108202470163369,Viewer,Intermediate,Completed
2986,Signup,0.3261685119622442,Viewer,Intermediate,Abandoned
2986,First Login,0.09364926387922247,Admin,Intermediate,Completed
2986,Profile Setup,4.705628640855142,Viewer,Beginner,Completed
2986,Feature Tour,5.707403978887627,Viewer,Beginner,Abandoned
2986,First Task,0.5622844720877993,Editor,Advanced,Completed
2986,Feedback,1.1846451751511737,Viewer,Advanced,Completed
2987,Signup,2.311998945853812,Viewer,Intermediate,Completed
2987,First Login,3.8270848085399325,Admin,Beginner,Abandoned
2987,Profile Setup,1.5684899636901415,Admin,Intermediate,Completed
2987,Feature Tour,10.687659070220427,Editor,Beginner,Completed
2987,First Task,0.2826288769602321,Admin,Intermediate,Completed
2987,Feedback,4.508317378278704,Admin,Beginner,Abandoned
2988,Signup,4.113399497007602,Viewer,Advanced,Completed
2988,First Login,5.3761052244698435,Editor,Intermediate,Completed
2988,Profile Setup,2.2918737182764453,Viewer,Advanced,Completed
2988,Feature Tour,1.1338916077495633,Viewer,Intermediate,Abandoned
2988,First Task,0.9110053207738577,Editor,Intermediate,Completed
2988,Feedback,0.2507425141812197,Admin,Intermediate,Completed
2989,Signup,2.5169081881021627,Editor,Intermediate,Completed
2989,First Login,9.610333376441949,Viewer,Beginner,Completed
2989,Profile Setup,7.030992435243383,Editor,Beginner,Completed
2989,Feature Tour,3.640307988732674,Admin,Beginner,Completed
2989,First Task,4.244769871865339,Editor,Advanced,Completed
2989,Feedback,0.6956944337909808,Viewer,Beginner,Completed
2990,Signup,9.184249949085523,Viewer,Advanced,Completed
2990,First Login,7.7313692466301625,Viewer,Advanced,Completed
2990,Profile Setup,5.3424099073808815,Viewer,Beginner,Completed
2990,Feature Tour,0.539061896113225,Admin,Intermediate,Abandoned
2990,First Task,16.68537933910665,Editor,Advanced,Completed
2990,Feedback,10.561144993422264,Editor,Intermediate,Completed
2991,Signup,5.170172656550768,Editor,Intermediate,Completed
2991,First Login,2.3244914004742343,Admin,Advanced,Completed
2991,Profile Setup,4.811964966160491,Editor,Intermediate,Completed
2991,Feature Tour,4.283520613981938,Editor,Beginner,Completed
2991,First Task,2.506373462609134,Admin,Intermediate,Completed
2991,Feedback,1.8312746554947967,Viewer,Beginner,Completed
2992,Signup,2.6128953976921228,Viewer,Advanced,Completed
2992,First Login,4.26553993638583,Admin,Intermediate,Completed
2992,Profile Setup,2.79426028947942,Admin,Advanced,Completed
2992,Feature Tour,1.52973593140836,Viewer,Beginner,Completed
2992,First Task,7.155691283277308,Admin,Advanced,Completed
2992,Feedback,3.7907490037531897,Editor,Beginner,Completed
2993,Signup,0.11114485624537808,Editor,Beginner,Abandoned
2993,First Login,2.296834051594204,Admin,Intermediate,Completed
2993,Profile Setup,5.074877624150383,Viewer,Advanced,Abandoned
2993,Feature Tour,7.037314841188293,Editor,Beginner,Completed
2993,First Task,1.9522429914607877,Viewer,Intermediate,Completed
2993,Feedback,5.95542659649137,Editor,Intermediate,Abandoned
2994,Signup,0.39847959266618116,Viewer,Advanced,Completed
2994,First Login,4.569983625212387,Admin,Intermediate,Abandoned
2994,Profile Setup,1.4098593170880749,Editor,Advanced,Completed
2994,Feature Tour,0.045678923956732606,Editor,Beginner,Completed
2994,First Task,2.844110500926154,Editor,Beginner,Completed
2994,Feedback,0.6440386254503057,Admin,Advanced,Abandoned
2995,Signup,3.8727516224438356,Admin,Intermediate,Completed
2995,First Login,7.967155060042047,Viewer,Beginner,Completed
2995,Profile Setup,1.2288986871472136,Viewer,Advanced,Abandoned
2995,Feature Tour,1.2299193979334262,Viewer,Beginner,Abandoned
2995,First Task,2.8092416484466165,Editor,Advanced,Completed
2995,Feedback,0.8018868879334251,Viewer,Beginner,Completed
2996,Signup,0.24357578153906828,Viewer,Intermediate,Completed
2996,First Login,2.0301362528285742,Editor,Advanced,Abandoned
2996,Profile Setup,0.3330373025345521,Viewer,Beginner,Completed
2996,Feature Tour,1.622116780602117,Editor,Advanced,Abandoned
2996,First Task,3.8727639872699724,Editor,Beginner,Completed
2996,Feedback,0.1731122803928338,Viewer,Advanced,Abandoned
2997,Signup,3.877461237869561,Viewer,Intermediate,Completed
2997,First Login,0.22889871071876997,Viewer,Intermediate,Abandoned
2997,Profile Setup,2.887830236654632,Admin,Beginner,Completed
2997,Feature Tour,3.7914208773820306,Viewer,Beginner,Abandoned
2997,First Task,0.7599105855373482,Admin,Beginner,Abandoned
2997,Feedback,0.8049494265714072,Editor,Advanced,Completed
2998,Signup,6.4336694389896785,Editor,Intermediate,Completed
2998,First Login,1.0336967958011292,Viewer,Advanced,Completed
2998,Profile Setup,2.4473190761665036,Viewer,Beginner,Abandoned
2998,Feature Tour,1.5503981291692959,Viewer,Beginner,Abandoned
2998,First Task,1.1332057930017068,Admin,Advanced,Abandoned
2998,Feedback,4.014922715843059,Editor,Beginner,Abandoned
2999,Signup,6.165352399028662,Admin,Beginner,Completed
2999,First Login,0.16732270290301374,Viewer,Intermediate,Completed
2999,Profile Setup,0.5660740894931661,Admin,Intermediate,Abandoned
2999,Feature Tour,10.236640157519547,Editor,Beginner,Completed
2999,First Task,0.09248086497735668,Viewer,Intermediate,Completed
2999,Feedback,0.8764939452837882,Admin,Advanced,Abandoned
3000,Signup,6.506562479172041,Editor,Beginner,Completed
3000,First Login,4.862402147945549,Viewer,Advanced,Completed
3000,Profile Setup,7.146681633610038,Viewer,Advanced,Completed
3000,Feature Tour,6.4675158276473645,Viewer,Beginner,Completed
3000,First Task,2.048377015842479,Viewer,Advanced,Abandoned
3000,Feedback,8.616950066039012,Admin,Beginner,Completed
3001,Signup,1.8243773727692048,Admin,Advanced,Abandoned
3001,First Login,2.5743229659712954,Viewer,Beginner,Completed
3001,Profile Setup,3.1924343488851905,Viewer,Intermediate,Completed
3001,Feature Tour,2.676023961781698,Admin,Advanced,Abandoned
3001,First Task,10.449723725232724,Admin,Beginner,Completed
3001,Feedback,1.5887741328196152,Viewer,Beginner,Completed
3002,Signup,2.093335328351687,Viewer,Intermediate,Completed
3002,First Login,13.349395122580683,Admin,Advanced,Completed
3002,Profile Setup,0.6211276316248802,Admin,Intermediate,Abandoned
3002,Feature Tour,0.36065445267287277,Admin,Advanced,Abandoned
3002,First Task,5.448686028618087,Admin,Advanced,Completed
3002,Feedback,23.42223352013006,Viewer,Intermediate,Completed
3003,Signup,1.8841730287783742,Admin,Intermediate,Abandoned
3003,First Login,6.847011917531727,Viewer,Advanced,Completed
3003,Profile Setup,0.145300781016783,Admin,Advanced,Abandoned
